obs_wl_air(nm),ritz_wl_air(nm),intens,Aki(s^-1),Acc,Ei(cm-1),Ek(cm-1),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,tp_ref,line_ref,
"=""337.29943""","=""337.29941""","=""5000""","=""""",,"=""7755.025""","=""37393.762""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""",,"=""""","=""L9430""",
"=""340.45764""","=""340.45769""","=""24000""","=""1.34e+08""",,"=""6564.148""","=""35927.948""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""4""",,"=""T4266""","=""L9430""",
"=""342.12215""","=""342.12213""","=""13000""","=""""",,"=""7755.025""","=""36975.973""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""2""",,"=""""","=""L9430""",
"=""343.34278""","=""343.34278""","=""5000""","=""""",,"=""11721.809""","=""40838.874""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<3/2>).5p""","=""2[1/2]*""","=""1""",,"=""""","=""L9430""",
"=""344.13896""","=""344.13899""","=""6400""","=""""",,"=""11721.809""","=""40771.510""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""2""",,"=""""","=""L9430""",
"=""346.07381""","=""346.07382""","=""7700""","=""3.0e+07""",,"=""6564.148""","=""35451.443""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""",,"=""T4266""","=""L9430""",
"=""348.11516""","=""348.11518""","=""10000""","=""""",,"=""10093.992""","=""38811.896""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""2""",,"=""""","=""L9430""",
"=""348.97700""","=""348.97698""","=""2000""","=""""",,"=""11721.809""","=""40368.796""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""1""",,"=""""","=""L9430""",
"=""351.69438""","=""351.69435""","=""12000""","=""1.03e+08""",,"=""7755.025""","=""36180.677""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""1""",,"=""T4266""","=""L9430""",
"=""355.30803""","=""355.30808""","=""12000""","=""""",,"=""11721.809""","=""39858.361""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""3""",,"=""""","=""L9430""",
"=""357.11489""","=""357.11489""","=""4500""","=""""",,"=""10093.992""","=""38088.192""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""","=""4d9.(2D<3/2>).5p""","=""2[1/2]*""","=""0""",,"=""""","=""L9430""",
"=""360.95457""","=""360.95456""","=""20000""","=""8.2e+07""",,"=""7755.025""","=""35451.443""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""",,"=""T4266""","=""L9430""",
"=""363.46884""","=""363.46892""","=""20000""","=""""",,"=""6564.148""","=""34068.977""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""3""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""",,"=""""","=""L9430""",
"=""369.03368""","=""369.03368""","=""5500""","=""""",,"=""11721.809""","=""38811.896""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""2""",,"=""""","=""L9430""",
"=""371.89062""","=""371.89061""","=""1400""","=""""",,"=""10093.992""","=""36975.973""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""2""",,"=""""","=""L9430""",
"=""379.91867""","=""379.91867""","=""1500""","=""""",,"=""7755.025""","=""34068.977""","=""4d9.(2D<5/2>).5s""","=""2[5/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""",,"=""""","=""L9430""",
"=""383.22860""","=""383.22860""","=""1500""","=""""",,"=""10093.992""","=""36180.677""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""1""",,"=""""","=""L9430""",
"=""389.41988""","=""389.41982""","=""2200""","=""""",,"=""11721.809""","=""37393.762""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""",,"=""""","=""L9430""",
"=""395.86232""","=""395.86229""","=""1500""","=""""",,"=""11721.809""","=""36975.973""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""2""",,"=""""","=""L9430""",
"=""408.73434""","=""408.73428""","=""290""","=""""",,"=""11721.809""","=""36180.677""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""1""",,"=""""","=""L9430""",
"=""416.98388""","=""416.98387""","=""90""","=""""",,"=""10093.992""","=""34068.977""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""1""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""",,"=""""","=""L9430""",
"=""421.29537""","=""421.29533""","=""2500""","=""""",,"=""11721.809""","=""35451.443""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""",,"=""""","=""L9430""",
"=""447.35857""","=""447.35846""","=""180""","=""""",,"=""11721.809""","=""34068.977""","=""4d9.(2D<3/2>).5s""","=""2[3/2]""","=""2""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""",,"=""""","=""L9430""",
"=""478.81874""","=""478.81874""","=""55w""","=""""",,"=""34068.977""","=""54947.870""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<5/2>).5d""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""481.75067""","=""481.75067""","=""45w""","=""""",,"=""34068.977""","=""54820.803""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<5/2>).5d""","=""2[3/2]""","=""2""",,"=""""","=""L9430""",
"=""487.54253""","=""487.54251""","=""35""","=""""",,"=""34068.977""","=""54574.282""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<5/2>).5d""","=""2[1/2]""","=""1""",,"=""""","=""L9430""",
"=""511.08090""","=""511.08092""","=""55""","=""""",,"=""35451.443""","=""55012.365""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""","=""4d9.(2D<5/2>).5d""","=""2[7/2]""","=""3""",,"=""""","=""L9430""",
"=""511.70072""","=""511.70072""","=""75""","=""""",,"=""38811.896""","=""58349.125""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""2""","=""4d9.(2D<3/2>).5d""","=""2[7/2]""","=""3""",,"=""""","=""L9430""",
"=""516.38404""","=""516.38405""","=""160""","=""""",,"=""35451.443""","=""54811.482""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""","=""4d9.(2D<5/2>).5d""","=""2[9/2]""","=""4""",,"=""""","=""L9430""",
"=""523.48610""","=""523.48612""","=""55""","=""""",,"=""35927.948""","=""55025.335""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""4""","=""4d9.(2D<5/2>).5d""","=""2[7/2]""","=""4""",,"=""""","=""L9430""",
"=""529.56266""","=""529.56266""","=""120""","=""""",,"=""35927.948""","=""54806.202""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""4""","=""4d9.(2D<5/2>).5d""","=""2[9/2]""","=""5""",,"=""""","=""L9430""",
"=""531.25864""","=""531.25867""","=""18""","=""""",,"=""36180.677""","=""54998.664""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""1""","=""4d9.(2D<5/2>).5d""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""534.51045""","=""534.51048""","=""15""","=""""",,"=""39858.361""","=""58561.866""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<3/2>).5d""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""539.52201""","=""539.52204""","=""35""","=""""",,"=""39858.361""","=""58388.133""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<3/2>).5d""","=""2[7/2]""","=""4""",,"=""""","=""L9430""",
"=""554.28067""","=""554.28067""","=""55""","=""""",,"=""36975.973""","=""55012.365""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""2""","=""4d9.(2D<5/2>).5d""","=""2[7/2]""","=""3""",,"=""""","=""L9430""",
"=""554.70202""","=""554.70204""","=""35""","=""""",,"=""36975.973""","=""54998.664""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""2""","=""4d9.(2D<5/2>).5d""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""561.94632""","=""561.94631""","=""27""","=""""",,"=""40771.510""","=""58561.866""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<3/2>).5d""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""564.27039""","=""564.27039""","=""15""","=""""",,"=""40838.874""","=""58555.957""","=""4d9.(2D<3/2>).5p""","=""2[1/2]*""","=""1""","=""4d9.(2D<3/2>).5d""","=""2[3/2]""","=""2""",,"=""""","=""L9430""",
"=""565.54365""","=""565.54366""","=""14""","=""""",,"=""40771.510""","=""58448.705""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<3/2>).5d""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""567.00697""","=""567.00702""","=""75""","=""""",,"=""37393.762""","=""55025.335""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<5/2>).5d""","=""2[7/2]""","=""4""",,"=""""","=""L9430""",
"=""569.01283""","=""569.01280""","=""11""","=""""",,"=""40838.874""","=""58408.296""","=""4d9.(2D<3/2>).5p""","=""2[1/2]*""","=""1""","=""4d9.(2D<3/2>).5d""","=""2[3/2]""","=""1""",,"=""""","=""L9430""",
"=""569.50916""","=""569.50921""","=""55w""","=""""",,"=""37393.762""","=""54947.870""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<5/2>).5d""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""573.66171""","=""573.66175""","=""18""","=""""",,"=""37393.762""","=""54820.803""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<5/2>).5d""","=""2[3/2]""","=""2""",,"=""""","=""L9430""",
"=""677.45166""","=""677.45174""","=""23""","=""""",,"=""25101.235""","=""39858.361""","=""4d8.5s2""","=""3F""","=""4""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""3""",,"=""""","=""L9430""",
"=""678.44887""","=""678.44893""","=""65""","=""""",,"=""34068.977""","=""48804.413""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""683.34456""","=""683.34460""","=""4w""","=""""",,"=""40368.796""","=""54998.664""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""1""","=""4d9.(2D<5/2>).5d""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""701.6446""","=""701.6446""","=""11""","=""""",,"=""38088.192""","=""52336.492""","=""4d9.(2D<3/2>).5p""","=""2[1/2]*""","=""0""","=""4d9.(2D<3/2>).6s""","=""2[3/2]""","=""1""",,"=""""","=""L9430""",
"=""731.0053""","=""731.0053""","=""13w""","=""""",,"=""38811.896""","=""52487.920""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""2""","=""4d9.(2D<3/2>).6s""","=""2[3/2]""","=""2""",,"=""""","=""L9430""",
"=""736.8095""","=""736.8096""","=""75""","=""""",,"=""35451.443""","=""49019.733""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""739.1900""","=""739.1900""","=""27""","=""""",,"=""38811.896""","=""52336.492""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""2""","=""4d9.(2D<3/2>).6s""","=""2[3/2]""","=""1""",,"=""""","=""L9430""",
"=""748.6908""","=""748.6909""","=""16""","=""""",,"=""35451.443""","=""48804.413""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""3""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""776.3970""","=""776.3970""","=""120""","=""""",,"=""35927.948""","=""48804.413""","=""4d9.(2D<5/2>).5p""","=""2[7/2]*""","=""4""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
"=""778.6592""","=""778.6592""","=""27""","=""""",,"=""36180.677""","=""49019.733""","=""4d9.(2D<5/2>).5p""","=""2[3/2]*""","=""1""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""791.5755""","=""791.5755""","=""45""","=""""",,"=""39858.361""","=""52487.920""","=""4d9.(2D<3/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<3/2>).6s""","=""2[3/2]""","=""2""",,"=""""","=""L9430""",
"=""796.1024""","=""796.1025""","=""18""","=""""",,"=""28213.767""","=""40771.510""","=""4d8.5s2""","=""3F""","=""3""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""2""",,"=""""","=""L9430""",
"=""813.2788""","=""813.2788""","=""55""","=""""",,"=""25101.235""","=""37393.762""","=""4d8.5s2""","=""3F""","=""4""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""",,"=""""","=""L9430""",
"=""830.0773""","=""830.0773""","=""45""","=""""",,"=""36975.973""","=""49019.733""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""2""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""835.3532""","=""835.3531""","=""9w""","=""""",,"=""40368.796""","=""52336.492""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""1""","=""4d9.(2D<3/2>).6s""","=""2[3/2]""","=""1""",,"=""""","=""L9430""",
"=""853.2694""","=""853.2693""","=""18w""","=""""",,"=""40771.510""","=""52487.920""","=""4d9.(2D<3/2>).5p""","=""2[3/2]*""","=""2""","=""4d9.(2D<3/2>).6s""","=""2[3/2]""","=""2""",,"=""""","=""L9430""",
"=""859.9069""","=""859.9070""","=""16w""","=""""",,"=""37393.762""","=""49019.733""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""2""",,"=""""","=""L9430""",
"=""876.1335""","=""876.1336""","=""65""","=""""",,"=""37393.762""","=""48804.413""","=""4d9.(2D<5/2>).5p""","=""2[5/2]*""","=""3""","=""4d9.(2D<5/2>).6s""","=""2[5/2]""","=""3""",,"=""""","=""L9430""",
